Isolate,Chromosome,BinStartPos,BinStopPos,CopyNumber
MSK794,cpar_Chr_1,1905001,1910000,2.0546351894429695
MSK794,cpar_Chr_1,1910001,1915000,1.9373696136232892
MSK794,cpar_Chr_1,1915001,1920000,1.9001493803511158
MSK794,cpar_Chr_1,1920001,1925000,1.900625553773185
MSK794,cpar_Chr_1,1925001,1930000,1.9406457654734777
MSK794,cpar_Chr_1,1930001,1935000,1.9477568842642177
MSK794,cpar_Chr_1,1935001,1940000,2.019344245593685
MSK794,cpar_Chr_1,1940001,1945000,2.1416883486958502
MSK794,cpar_Chr_1,1945001,1950000,1.9530174199828236
MSK794,cpar_Chr_1,1950001,1955000,1.9187752382573533
MSK794,cpar_Chr_1,1955001,1960000,1.9436493965841761
MSK794,cpar_Chr_1,1960001,1965000,1.9523631734421705
MSK794,cpar_Chr_1,1965001,1970000,2.0694005008446608
MSK794,cpar_Chr_1,1970001,1975000,1.9755264524694502
MSK794,cpar_Chr_1,1975001,1980000,1.9189306833000952
MSK794,cpar_Chr_1,1980001,1985000,2.0438199530198093
MSK794,cpar_Chr_1,1985001,1990000,1.91305230272806
MSK794,cpar_Chr_1,1990001,1995000,1.9340747690147961
MSK794,cpar_Chr_1,1995001,2000000,1.8972549543020902
MSK794,cpar_Chr_1,2000001,2005000,2.0524963443611948
MSK794,cpar_Chr_1,2005001,2010000,2.0024755069680595
MSK794,cpar_Chr_1,2010001,2015000,1.9778709178925733
MSK794,cpar_Chr_1,2015001,2020000,1.9508283996024425
MSK794,cpar_Chr_1,2020001,2025000,1.9779761876367083
MSK794,cpar_Chr_1,2025001,2030000,2.0187637862568653
MSK794,cpar_Chr_1,2030001,2035000,2.05362282900638
MSK794,cpar_Chr_1,2035001,2040000,1.916597040000201
MSK794,cpar_Chr_1,2040001,2045000,1.8541701140692637
MSK794,cpar_Chr_1,2045001,2050000,1.9889449014438416
MSK794,cpar_Chr_1,2050001,2055000,1.989048203529208
MSK794,cpar_Chr_1,2055001,2060000,2.0322560224350896
MSK794,cpar_Chr_1,2060001,2065000,1.991841295151636
MSK794,cpar_Chr_1,2065001,2070000,1.826485155191093
MSK794,cpar_Chr_1,2070001,2075000,1.851988964323958
MSK794,cpar_Chr_1,2075001,2080000,1.8796188287566002
MSK794,cpar_Chr_1,2080001,2085000,2.0217556114149504
MSK794,cpar_Chr_1,2085001,2090000,2.01218983831003
MSK794,cpar_Chr_1,2090001,2095000,1.9958356424524666
MSK794,cpar_Chr_1,2095001,2100000,2.0813589470125415
MSK794,cpar_Chr_1,2100001,2105000,1.9906980854069156
MSK794,cpar_Chr_1,2105001,2110000,2.0255010498815174
MSK794,cpar_Chr_1,2110001,2115000,1.9842382616686758
MSK794,cpar_Chr_1,2115001,2120000,2.007799991596654
MSK794,cpar_Chr_1,2120001,2125000,2.019077627830502
MSK794,cpar_Chr_1,2125001,2130000,2.1003084847862605
MSK794,cpar_Chr_1,2130001,2135000,2.0257597970096253
MSK794,cpar_Chr_1,2135001,2140000,2.1015500774694247
MSK794,cpar_Chr_1,2140001,2145000,1.9950948189259825
MSK794,cpar_Chr_1,2145001,2150000,1.9157834130992684
MSK794,cpar_Chr_1,2150001,2155000,2.0542514959830376
MSK794,cpar_Chr_1,2155001,2160000,1.9930543567826517
MSK794,cpar_Chr_1,2160001,2165000,1.9714966873107798
MSK794,cpar_Chr_1,2165001,2170000,2.005189892239732
MSK794,cpar_Chr_1,2170001,2175000,2.052494376702426
MSK794,cpar_Chr_1,2175001,2180000,2.0675243382085315
MSK794,cpar_Chr_1,2180001,2185000,1.9976714680838337
MSK794,cpar_Chr_1,2185001,2190000,1.891137503189636
MSK794,cpar_Chr_1,2190001,2195000,2.015803443639082
MSK794,cpar_Chr_1,2195001,2200000,2.0380025698696094
MSK794,cpar_Chr_1,2200001,2205000,2.0997673786248177
MSK794,cpar_Chr_1,2205001,2210000,2.020577967641774
MSK794,cpar_Chr_1,2210001,2215000,2.1602797725736327
MSK794,cpar_Chr_1,2215001,2220000,1.994291030318894
MSK794,cpar_Chr_1,2220001,2225000,2.023153632970241
MSK794,cpar_Chr_1,2225001,2230000,2.087159605063206
MSK794,cpar_Chr_1,2230001,2235000,1.8506716167781916
MSK794,cpar_Chr_1,2235001,2235583,1.2969588208560578
MSK794,cpar_Chr_2,1,5000,2.013298614026295
MSK794,cpar_Chr_2,5001,10000,2.006282926685846
MSK794,cpar_Chr_2,10001,15000,1.9908948512838036
MSK794,cpar_Chr_2,15001,20000,2.1658354571075713
MSK794,cpar_Chr_2,20001,25000,1.9133041630504768
MSK794,cpar_Chr_2,25001,30000,2.0248074501654862
MSK794,cpar_Chr_2,30001,35000,1.9764237048680604
MSK794,cpar_Chr_2,35001,40000,1.931538456861707
MSK794,cpar_Chr_2,40001,45000,2.1410911642594948
MSK794,cpar_Chr_2,45001,50000,1.9313525131080476
MSK794,cpar_Chr_2,50001,55000,2.057079021633921
MSK794,cpar_Chr_2,55001,60000,1.992577199531198
MSK794,cpar_Chr_2,60001,65000,2.0127289768127037
MSK794,cpar_Chr_2,65001,70000,1.9865974845325653
MSK794,cpar_Chr_2,70001,75000,1.980397391751818
MSK794,cpar_Chr_2,75001,80000,2.1238869398137745
MSK794,cpar_Chr_2,80001,85000,1.9976763872307557
MSK794,cpar_Chr_2,85001,90000,2.039450766723507
MSK794,cpar_Chr_2,90001,95000,1.9298482379792374
MSK794,cpar_Chr_2,95001,100000,1.9120851984431546
MSK794,cpar_Chr_2,100001,105000,1.682818517839937
MSK794,cpar_Chr_2,105001,110000,1.8264143194754134
MSK794,cpar_Chr_2,110001,115000,1.896473793770844
MSK794,cpar_Chr_2,115001,120000,1.9137518054203977
MSK794,cpar_Chr_2,120001,125000,2.009641720204328
MSK794,cpar_Chr_2,125001,130000,1.9958622058458466
MSK794,cpar_Chr_2,130001,135000,1.8086227488871816
MSK794,cpar_Chr_2,135001,140000,1.8977311277241597
MSK794,cpar_Chr_2,140001,145000,1.9238793451038334
MSK794,cpar_Chr_2,145001,150000,1.8638234479893991
MSK794,cpar_Chr_2,150001,155000,1.973567648165028
MSK794,cpar_Chr_2,155001,160000,1.9173526209674516
MSK794,cpar_Chr_2,160001,165000,2.1541977393190184
MSK794,cpar_Chr_2,165001,170000,1.8834951165312979
MSK794,cpar_Chr_2,170001,175000,1.9302575110031648
MSK794,cpar_Chr_2,175001,180000,1.971646229377215
MSK794,cpar_Chr_2,180001,185000,1.9180786870531692
MSK794,cpar_Chr_2,185001,190000,2.0872294569495016
MSK794,cpar_Chr_2,190001,195000,1.9466815587470234
MSK794,cpar_Chr_2,195001,200000,2.040022371595867
MSK794,cpar_Chr_2,200001,205000,2.0316332584347383
MSK794,cpar_Chr_2,205001,210000,2.0173765868248035
MSK794,cpar_Chr_2,210001,215000,1.9327033108528853
MSK794,cpar_Chr_2,215001,220000,2.0731498746287658
MSK794,cpar_Chr_2,220001,225000,2.067449567175314
MSK794,cpar_Chr_2,225001,230000,2.1054057048270494
MSK794,cpar_Chr_2,230001,235000,2.050963538180236
MSK794,cpar_Chr_2,235001,240000,1.9944297502621005
MSK794,cpar_Chr_2,240001,245000,2.0568458540698087
MSK794,cpar_Chr_2,245001,250000,2.0877469512057174
MSK794,cpar_Chr_2,250001,255000,2.02854108267944
MSK794,cpar_Chr_2,255001,260000,2.0246028136535226
MSK794,cpar_Chr_2,260001,265000,1.9817954133071087
MSK794,cpar_Chr_2,265001,270000,2.0468206326423544
MSK794,cpar_Chr_2,270001,275000,1.8958382399884952
MSK794,cpar_Chr_2,275001,280000,1.9766126001098732
MSK794,cpar_Chr_2,280001,285000,1.9878990908081808
MSK794,cpar_Chr_2,285001,290000,1.8573911714739237
MSK794,cpar_Chr_2,290001,295000,1.8651102968242483
MSK794,cpar_Chr_2,295001,300000,1.966480141279515
MSK794,cpar_Chr_2,300001,305000,1.9380553427042446
MSK794,cpar_Chr_2,305001,310000,1.8776314934000293
MSK794,cpar_Chr_2,310001,315000,1.953283053916623
MSK794,cpar_Chr_2,315001,320000,1.9064822900987628
MSK794,cpar_Chr_2,320001,325000,1.9152924822364323
MSK794,cpar_Chr_2,325001,330000,2.020006362769414
MSK794,cpar_Chr_2,330001,335000,2.00925015610932
MSK794,cpar_Chr_2,335001,340000,1.994944293030163
MSK794,cpar_Chr_2,340001,345000,2.0299627161399574
MSK794,cpar_Chr_2,345001,350000,2.02061240167023
MSK794,cpar_Chr_2,350001,355000,1.7699100464388113
MSK794,cpar_Chr_2,355001,360000,1.872888451937639
MSK794,cpar_Chr_2,360001,365000,1.7995233109104865
MSK794,cpar_Chr_2,365001,370000,1.8202073398889747
MSK794,cpar_Chr_2,370001,375000,1.9094426327165457
MSK794,cpar_Chr_2,375001,380000,1.9002999062469352
MSK794,cpar_Chr_2,380001,385000,1.8946625638740882
MSK794,cpar_Chr_2,385001,390000,2.0283748155134695
MSK794,cpar_Chr_2,390001,395000,1.986617161120254
MSK794,cpar_Chr_2,395001,400000,1.9886349951877427
MSK794,cpar_Chr_2,400001,405000,2.0771048687542186
MSK794,cpar_Chr_2,405001,410000,2.04487461811993
MSK794,cpar_Chr_2,410001,415000,2.062375959039752
MSK794,cpar_Chr_2,415001,420000,2.0627606363290685
MSK794,cpar_Chr_2,420001,425000,2.0507825135734987
MSK794,cpar_Chr_2,425001,430000,2.002142972636118
MSK794,cpar_Chr_2,430001,435000,1.9683425303042619
MSK794,cpar_Chr_2,435001,440000,2.002586679688501
MSK794,cpar_Chr_2,440001,445000,1.9372072817748562
MSK794,cpar_Chr_2,445001,450000,1.9187132570061338
MSK794,cpar_Chr_2,450001,455000,2.100402932407167
MSK794,cpar_Chr_2,455001,460000,1.919233702750503
MSK794,cpar_Chr_2,460001,465000,2.0118051610207135
MSK794,cpar_Chr_2,465001,470000,1.952562890807212
MSK794,cpar_Chr_2,470001,475000,1.9597163142614829
MSK794,cpar_Chr_2,475001,480000,1.9609893894849495
MSK794,cpar_Chr_2,480001,485000,1.9963019775806916
MSK794,cpar_Chr_2,485001,490000,1.923672740933101
MSK794,cpar_Chr_2,490001,495000,1.8446732090212545
MSK794,cpar_Chr_2,495001,500000,1.768727483518713
MSK794,cpar_Chr_2,500001,505000,1.877113015314429
MSK794,cpar_Chr_2,505001,510000,1.9420605121283039
MSK794,cpar_Chr_2,510001,515000,2.0407081006768224
MSK794,cpar_Chr_2,515001,520000,1.8095190174564073
MSK794,cpar_Chr_2,520001,525000,1.906986994572981
MSK794,cpar_Chr_2,525001,530000,1.9680060606547831
MSK794,cpar_Chr_2,530001,535000,1.8974044963685255
MSK794,cpar_Chr_2,535001,540000,1.9582631982606633
MSK794,cpar_Chr_2,540001,545000,1.904725170818151
MSK794,cpar_Chr_2,545001,550000,2.026541941370256
MSK794,cpar_Chr_2,550001,555000,1.896478712917766
MSK794,cpar_Chr_2,555001,560000,2.1621323233045353
MSK794,cpar_Chr_2,560001,565000,2.016019886103659
MSK794,cpar_Chr_2,565001,570000,1.9091238719959869
MSK794,cpar_Chr_2,570001,575000,1.79275850006307
MSK794,cpar_Chr_2,575001,580000,1.8083177617780049
MSK794,cpar_Chr_2,580001,585000,1.8541278094057327
MSK794,cpar_Chr_2,585001,590000,1.9406969246014687
MSK794,cpar_Chr_2,590001,595000,1.9539264783340473
MSK794,cpar_Chr_2,595001,600000,2.0272001232284467
MSK794,cpar_Chr_2,600001,605000,1.969101062759666
MSK794,cpar_Chr_2,605001,610000,1.8635804421314424
MSK794,cpar_Chr_2,610001,615000,1.8990927475922261
MSK794,cpar_Chr_2,615001,620000,1.9749292680330945
MSK794,cpar_Chr_2,620001,625000,2.0475427634105343
MSK794,cpar_Chr_2,625001,630000,1.9304710019795885
MSK794,cpar_Chr_2,630001,635000,2.029143186262718
MSK794,cpar_Chr_2,635001,640000,1.972565126022283
MSK794,cpar_Chr_2,640001,645000,1.9302516080268581
MSK794,cpar_Chr_2,645001,650000,1.9475856979513249
MSK794,cpar_Chr_2,650001,655000,1.9291457837987465
MSK794,cpar_Chr_2,655001,660000,1.9693342303237784
MSK794,cpar_Chr_2,660001,665000,1.9026384686937516
MSK794,cpar_Chr_2,665001,670000,1.8015883687884282
MSK794,cpar_Chr_2,670001,675000,1.9013417815650582
MSK794,cpar_Chr_2,675001,680000,2.0669153478195628
MSK794,cpar_Chr_2,680001,685000,1.998783195288252
MSK794,cpar_Chr_2,685001,690000,2.116674486596437
MSK794,cpar_Chr_2,690001,695000,1.987473092684718
MSK794,cpar_Chr_2,695001,700000,1.9855014985982982
MSK794,cpar_Chr_2,700001,705000,2.024996345407299
MSK794,cpar_Chr_2,705001,710000,1.993804034773596
MSK794,cpar_Chr_2,710001,715000,1.8648180994970691
MSK794,cpar_Chr_2,715001,720000,1.8212462637189446
MSK794,cpar_Chr_2,720001,725000,1.9116080411917005
MSK794,cpar_Chr_2,725001,730000,2.0879624098409097
MSK794,cpar_Chr_2,730001,735000,2.0876800508075752
MSK794,cpar_Chr_2,735001,740000,2.043905546176256
MSK794,cpar_Chr_2,740001,745000,2.016978135924105
MSK794,cpar_Chr_2,745001,750000,2.1323222929559718
MSK794,cpar_Chr_2,750001,755000,2.0363359628923665
MSK794,cpar_Chr_2,755001,760000,2.0167931759998297
MSK794,cpar_Chr_2,760001,765000,1.9543514926281258
MSK794,cpar_Chr_2,765001,770000,1.8945513911536462
MSK794,cpar_Chr_2,770001,775000,1.976993342081652
MSK794,cpar_Chr_2,775001,780000,1.987286165101674
MSK794,cpar_Chr_2,780001,785000,1.99902423348744
MSK794,cpar_Chr_2,785001,790000,2.0164960595257284
MSK794,cpar_Chr_2,790001,795000,1.9633141783203838
MSK794,cpar_Chr_2,795001,800000,1.999951984596968
MSK794,cpar_Chr_2,800001,805000,2.053808772760039
MSK794,cpar_Chr_2,805001,810000,1.9231542628475007
MSK794,cpar_Chr_2,810001,815000,1.960379415266596
MSK794,cpar_Chr_2,815001,820000,1.9143716179325954
MSK794,cpar_Chr_2,820001,825000,2.0811562781593467
MSK794,cpar_Chr_2,825001,830000,2.012499744566129
MSK794,cpar_Chr_2,830001,835000,1.9248179183365903
MSK794,cpar_Chr_2,835001,840000,1.8937062817124115
MSK794,cpar_Chr_2,840001,845000,1.9856293964182754
MSK794,cpar_Chr_2,845001,850000,1.9249753310381008
MSK794,cpar_Chr_2,850001,855000,1.8467766362451894
MSK794,cpar_Chr_2,855001,860000,1.9267442562713257
MSK794,cpar_Chr_2,860001,865000,2.063623454699223
MSK794,cpar_Chr_2,865001,870000,1.9056794853210588
MSK794,cpar_Chr_2,870001,875000,1.9334913581898223
MSK794,cpar_Chr_2,875001,880000,1.941069795938172
MSK794,cpar_Chr_2,880001,885000,1.9503640321329863
MSK794,cpar_Chr_2,885001,890000,1.675991725741301
MSK794,cpar_Chr_2,890001,895000,2.074815497776624
MSK794,cpar_Chr_2,895001,900000,2.086388282825804
MSK794,cpar_Chr_2,900001,905000,1.9753690397679398
MSK794,cpar_Chr_2,905001,910000,2.08056106138176
MSK794,cpar_Chr_2,910001,915000,2.02913039648072
MSK794,cpar_Chr_2,915001,920000,1.982141721250432
MSK794,cpar_Chr_2,920001,925000,2.085553011678414
MSK794,cpar_Chr_2,925001,930000,2.115714269117223
MSK794,cpar_Chr_2,930001,935000,1.9839893528344121
MSK794,cpar_Chr_2,935001,940000,2.1004265443123935
MSK794,cpar_Chr_2,940001,945000,1.9938148568968248
MSK794,cpar_Chr_2,945001,950000,2.0911273889706568
MSK794,cpar_Chr_2,950001,955000,2.128501099626803
MSK794,cpar_Chr_2,955001,960000,2.03714762213453
MSK794,cpar_Chr_2,960001,965000,1.9625507267180573
MSK794,cpar_Chr_2,965001,970000,1.956577898525116
MSK794,cpar_Chr_2,970001,975000,2.044728027541648
MSK794,cpar_Chr_2,975001,980000,2.1142198322822567
MSK794,cpar_Chr_2,980001,985000,1.9601974068304746
MSK794,cpar_Chr_2,985001,990000,2.0605342304320784
MSK794,cpar_Chr_2,990001,995000,1.96764204378254
MSK794,cpar_Chr_2,995001,1000000,1.9327367610519564
MSK794,cpar_Chr_2,1000001,1005000,2.0497121072032267
MSK794,cpar_Chr_2,1005001,1010000,1.8358541624191251
MSK794,cpar_Chr_2,1010001,1015000,1.9748603999761838
MSK794,cpar_Chr_2,1015001,1020000,2.0105812772664686
MSK794,cpar_Chr_2,1020001,1025000,2.0056749201262614
MSK794,cpar_Chr_2,1025001,1030000,1.9696185570158817
MSK794,cpar_Chr_2,1030001,1035000,1.9289037617701739
MSK794,cpar_Chr_2,1035001,1040000,2.0126728985377906
MSK794,cpar_Chr_2,1040001,1045000,1.9768674119204435
MSK794,cpar_Chr_2,1045001,1050000,1.8170059590720036
MSK794,cpar_Chr_2,1050001,1055000,1.9731505045060251
MSK794,cpar_Chr_2,1055001,1060000,2.092010867757885
MSK794,cpar_Chr_2,1060001,1065000,2.0038912374522697
MSK794,cpar_Chr_2,1065001,1070000,1.9785714044142952
MSK794,cpar_Chr_2,1070001,1075000,2.075454986876511
MSK794,cpar_Chr_2,1075001,1080000,2.119583670086229
MSK794,cpar_Chr_2,1080001,1085000,1.9969660624151895
MSK794,cpar_Chr_2,1085001,1090000,2.069787145792746
MSK794,cpar_Chr_2,1090001,1095000,1.9715143962396997
MSK794,cpar_Chr_2,1095001,1100000,1.9983394882358692
MSK794,cpar_Chr_2,1100001,1105000,1.833351300465107
MSK794,cpar_Chr_2,1105001,1110000,1.8599156776743995
MSK794,cpar_Chr_2,1110001,1115000,1.9113089570588304
MSK794,cpar_Chr_2,1115001,1120000,2.004994110192228
MSK794,cpar_Chr_2,1120001,1125000,1.9039951694148958
MSK794,cpar_Chr_2,1125001,1130000,1.9477588519229865
MSK794,cpar_Chr_2,1130001,1135000,1.8895279583166904
MSK794,cpar_Chr_2,1135001,1140000,1.9362037758027264
MSK794,cpar_Chr_2,1140001,1145000,2.0059582629889805
MSK794,cpar_Chr_2,1145001,1150000,2.0444309110675474
MSK794,cpar_Chr_2,1150001,1155000,2.0360240889774985
MSK794,cpar_Chr_2,1155001,1160000,2.037316840788654
MSK794,cpar_Chr_2,1160001,1165000,1.9450375798456228
MSK794,cpar_Chr_2,1165001,1170000,2.0145313522449997
MSK794,cpar_Chr_2,1170001,1175000,2.0481143682828944
MSK794,cpar_Chr_2,1175001,1180000,1.993291459664302
MSK794,cpar_Chr_2,1180001,1185000,1.836465120466863
MSK794,cpar_Chr_2,1185001,1190000,1.980819454557743
MSK794,cpar_Chr_2,1190001,1195000,2.0316735954395004
MSK794,cpar_Chr_2,1195001,1200000,2.131316819325073
MSK794,cpar_Chr_2,1200001,1205000,2.0222652350360906
MSK794,cpar_Chr_2,1205001,1210000,1.9355554322383797
MSK794,cpar_Chr_2,1210001,1215000,2.100934200274765
MSK794,cpar_Chr_2,1215001,1220000,1.9527242388262604
MSK794,cpar_Chr_2,1220001,1225000,2.0631954889169912
MSK794,cpar_Chr_2,1225001,1230000,1.9725001932829096
MSK794,cpar_Chr_2,1230001,1235000,2.027224718963058
MSK794,cpar_Chr_2,1235001,1240000,2.015099021799822
MSK794,cpar_Chr_2,1240001,1245000,2.0382072063815735
MSK794,cpar_Chr_2,1245001,1250000,2.106656151974674
MSK794,cpar_Chr_2,1250001,1255000,1.7489771086260593
MSK794,cpar_Chr_2,1255001,1260000,1.9698773041439899
MSK794,cpar_Chr_2,1260001,1265000,2.035451500275754
MSK794,cpar_Chr_2,1265001,1270000,1.9931143703751029
MSK794,cpar_Chr_2,1270001,1275000,2.1018698220193683
MSK794,cpar_Chr_2,1275001,1280000,2.0414341667625395
MSK794,cpar_Chr_2,1280001,1285000,1.7883391384681608
MSK794,cpar_Chr_2,1285001,1290000,1.9744826094925585
MSK794,cpar_Chr_2,1290001,1295000,2.010311708015132
MSK794,cpar_Chr_2,1295001,1300000,1.9816261946529847
MSK794,cpar_Chr_2,1300001,1305000,2.0272414440625934
MSK794,cpar_Chr_2,1305001,1310000,2.0075815814733082
MSK794,cpar_Chr_2,1310001,1315000,2.1605355682135876
MSK794,cpar_Chr_2,1315001,1320000,2.1073753312547003
MSK794,cpar_Chr_2,1320001,1325000,1.906168448525126
MSK794,cpar_Chr_2,1325001,1330000,1.9624031523103913
MSK794,cpar_Chr_2,1330001,1335000,2.093178673237216
MSK794,cpar_Chr_2,1335001,1340000,1.9212377632066093
MSK794,cpar_Chr_2,1340001,1345000,2.076115136393471
MSK794,cpar_Chr_2,1345001,1350000,2.0854005181238255
MSK794,cpar_Chr_2,1350001,1355000,2.015590936492043
MSK794,cpar_Chr_2,1355001,1360000,1.9408149841276017
MSK794,cpar_Chr_2,1360001,1365000,2.0168364644927452
MSK794,cpar_Chr_2,1365001,1370000,1.9634607688986654
MSK794,cpar_Chr_2,1370001,1375000,2.085702553744849
MSK794,cpar_Chr_2,1375001,1380000,1.9818298473355642
MSK794,cpar_Chr_2,1380001,1385000,1.796792200539278
MSK794,cpar_Chr_2,1385001,1390000,2.0571055850273012
MSK794,cpar_Chr_2,1390001,1395000,1.8919737581664107
MSK794,cpar_Chr_2,1395001,1400000,2.0717380794620928
MSK794,cpar_Chr_2,1400001,1405000,1.9805990767756283
MSK794,cpar_Chr_2,1405001,1410000,1.9377365819836856
MSK794,cpar_Chr_2,1410001,1415000,1.9547686362871288
MSK794,cpar_Chr_2,1415001,1420000,2.0682130187776404
MSK794,cpar_Chr_2,1420001,1425000,2.1096774920142924
MSK794,cpar_Chr_2,1425001,1430000,2.055318950865156
MSK794,cpar_Chr_2,1430001,1435000,2.0877754822578662
MSK794,cpar_Chr_2,1435001,1440000,2.0170411010047085
MSK794,cpar_Chr_2,1440001,1445000,1.8112072686801082
MSK794,cpar_Chr_2,1445001,1450000,2.003726937945068
MSK794,cpar_Chr_2,1450001,1455000,1.9460086194480657
MSK794,cpar_Chr_2,1455001,1460000,1.8800753255909808
MSK794,cpar_Chr_2,1460001,1465000,1.833333591536187
MSK794,cpar_Chr_2,1465001,1470000,1.977605283958774
MSK794,cpar_Chr_2,1470001,1475000,1.7257607028120197
MSK794,cpar_Chr_2,1475001,1480000,1.8357606986276032
MSK794,cpar_Chr_2,1480001,1485000,2.0173952795831074
MSK794,cpar_Chr_2,1485001,1490000,1.9118018555804352
MSK794,cpar_Chr_2,1490001,1495000,1.9842726956971313
MSK794,cpar_Chr_2,1495001,1500000,1.9723152333586347
MSK794,cpar_Chr_2,1500001,1505000,1.938658430116907
MSK794,cpar_Chr_2,1505001,1510000,2.005026576561915
MSK794,cpar_Chr_2,1510001,1515000,1.951293750901283
MSK794,cpar_Chr_2,1515001,1520000,1.945518672414614
MSK794,cpar_Chr_2,1520001,1525000,1.8213820321739975
MSK794,cpar_Chr_2,1525001,1530000,1.810663211030512
MSK794,cpar_Chr_2,1530001,1535000,1.9995318894498115
MSK794,cpar_Chr_2,1535001,1540000,2.0175753203604603
MSK794,cpar_Chr_2,1540001,1545000,1.972510031576754
MSK794,cpar_Chr_2,1545001,1550000,2.038809309964851
MSK794,cpar_Chr_2,1550001,1555000,1.8245017551520601
MSK794,cpar_Chr_2,1555001,1560000,2.0350068093939866
MSK794,cpar_Chr_2,1560001,1565000,2.0512124470144997
MSK794,cpar_Chr_2,1565001,1570000,1.9020363651104737
MSK794,cpar_Chr_2,1570001,1575000,1.9394189302310798
MSK794,cpar_Chr_2,1575001,1580000,1.962155227305512
MSK794,cpar_Chr_2,1580001,1585000,2.019409178333058
MSK794,cpar_Chr_2,1585001,1590000,1.929004112367387
MSK794,cpar_Chr_2,1590001,1595000,1.8954132256944165
MSK794,cpar_Chr_2,1595001,1600000,1.9002310381900243
MSK794,cpar_Chr_2,1600001,1605000,1.9236668379567945
MSK794,cpar_Chr_2,1605001,1610000,1.976991374422883
MSK794,cpar_Chr_2,1610001,1615000,1.9215240575574817
MSK794,cpar_Chr_2,1615001,1620000,1.8728294221745725
MSK794,cpar_Chr_2,1620001,1625000,1.7563076213695294
MSK794,cpar_Chr_2,1625001,1630000,1.858957427853954
MSK794,cpar_Chr_2,1630001,1635000,1.8719036387238135
MSK794,cpar_Chr_2,1635001,1640000,1.9710313360119394
MSK794,cpar_Chr_2,1640001,1645000,1.9377897087704454
MSK794,cpar_Chr_2,1645001,1650000,2.0893564960786626
MSK794,cpar_Chr_2,1650001,1655000,1.873747334990256
MSK794,cpar_Chr_2,1655001,1660000,1.8222989611602964
MSK794,cpar_Chr_2,1660001,1665000,1.9562374935580993
MSK794,cpar_Chr_2,1665001,1670000,1.8438694204141661
MSK794,cpar_Chr_2,1670001,1675000,1.7849911670729077
MSK794,cpar_Chr_2,1675001,1680000,1.9361476975278133
MSK794,cpar_Chr_2,1680001,1685000,1.9732606933970827
MSK794,cpar_Chr_2,1685001,1690000,2.033897049848337
MSK794,cpar_Chr_2,1690001,1695000,1.88414247626626
MSK794,cpar_Chr_2,1695001,1700000,1.9127423964719612
MSK794,cpar_Chr_2,1700001,1705000,1.9465526770976618
MSK794,cpar_Chr_2,1705001,1710000,1.8035993160502257
MSK794,cpar_Chr_2,1710001,1715000,1.8915300511140278
MSK794,cpar_Chr_2,1715001,1720000,1.8833918144459316
MSK794,cpar_Chr_2,1720001,1725000,2.049056876833189
MSK794,cpar_Chr_2,1725001,1730000,1.925390507038335
MSK794,cpar_Chr_2,1730001,1735000,2.0637208538082827
MSK794,cpar_Chr_2,1735001,1740000,1.9004671572422902
MSK794,cpar_Chr_2,1740001,1745000,1.8429554429160206
MSK794,cpar_Chr_2,1745001,1750000,1.8049353563542965
MSK794,cpar_Chr_2,1750001,1755000,1.9733679307999865
MSK794,cpar_Chr_2,1755001,1760000,1.9417653633129717
MSK794,cpar_Chr_2,1760001,1765000,1.9619525584523172
MSK794,cpar_Chr_2,1765001,1770000,2.0241325432077595
MSK794,cpar_Chr_2,1770001,1775000,1.793091034395011
MSK794,cpar_Chr_2,1775001,1780000,1.8132113291362146
MSK794,cpar_Chr_2,1780001,1785000,1.8559301848380287
MSK794,cpar_Chr_2,1785001,1790000,2.0435907207732344
MSK794,cpar_Chr_2,1790001,1795000,2.0016225268917487
MSK794,cpar_Chr_2,1795001,1800000,1.8232139224878265
MSK794,cpar_Chr_2,1800001,1805000,1.931487297733716
MSK794,cpar_Chr_2,1805001,1810000,1.9058004963353452
MSK794,cpar_Chr_2,1810001,1815000,1.837334825642709
MSK794,cpar_Chr_2,1815001,1820000,1.903132351044741
MSK794,cpar_Chr_2,1820001,1825000,2.0375834585518375
MSK794,cpar_Chr_2,1825001,1830000,1.8635460081029869
MSK794,cpar_Chr_2,1830001,1835000,1.8469999655154576
MSK794,cpar_Chr_2,1835001,1840000,1.8656307425686176
MSK794,cpar_Chr_2,1840001,1845000,1.8487108448150005
MSK794,cpar_Chr_2,1845001,1850000,2.0043920066089504
MSK794,cpar_Chr_2,1850001,1855000,1.9283390437035048
MSK794,cpar_Chr_2,1855001,1860000,1.9372564732440782
MSK794,cpar_Chr_2,1860001,1865000,1.8986992158384497
MSK794,cpar_Chr_2,1865001,1870000,2.0215421204385264
MSK794,cpar_Chr_2,1870001,1875000,1.9961229206327236
MSK794,cpar_Chr_2,1875001,1880000,1.9817393350321955
MSK794,cpar_Chr_2,1880001,1885000,1.9865246811581165
MSK794,cpar_Chr_2,1885001,1890000,1.9624257803862333
MSK794,cpar_Chr_2,1890001,1895000,1.9716816472350547
MSK794,cpar_Chr_2,1895001,1900000,1.8778321945944552
MSK794,cpar_Chr_2,1900001,1905000,1.686353416818234
MSK794,cpar_Chr_2,1905001,1910000,1.9375467029124884
MSK794,cpar_Chr_2,1910001,1915000,2.040446402060561
MSK794,cpar_Chr_2,1915001,1920000,1.9126922211733546
MSK794,cpar_Chr_2,1920001,1925000,2.025489243928904
MSK794,cpar_Chr_2,1925001,1930000,2.1866729634700324
